concessionaria;ano_do_pnv_snv;rodovia;km_m;tipo_de_pista;uf;municipio;sentido;direcao;latitude;longitude;velocidade_regulamentada_veiculos_leves;velocidade_regulamentada_veiculos_pesados;situacao;data_da_inativacao
CONCEBRA;2017;BR-060;125,501;Principal;GO;Goianápolis;Decrescente;Norte;-16,530466;-49,143007;80;80;Ativo;
CONCEBRA;2017;BR-060;123,700;Principal;GO;Goianápolis;Decrescente;Norte;-16,522400;-49,128900;80;80;Ativo;
CONCEBRA;2017;BR-060;123,701;Principal;GO;Goianápolis;Decrescente;Norte;-16,522400;-49,129000;80;80;Ativo;
CONCEBRA;2017;BR-060;123,100;Principal;GO;Goianápolis;Decrescente;Norte;-16,519000;-49,124700;80;80;Ativo;
CONCEBRA;2017;BR-060;123,101;Principal;GO;Goianápolis;Decrescente;Norte;-16,519000;-49,124800;80;80;Ativo;
CONCEBRA;2017;BR-060;118,901;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,492434;-49,100976;60;60;Ativo;
CONCEBRA;2017;BR-060;118,900;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,492504;-49,100900;60;60;Ativo;
CONCEBRA;2017;BR-060;118,540;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,491000;-49,099500;30;30;Ativo;
CONCEBRA;2017;BR-060;118,540;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,491100;-49,099510;30;30;Ativo;
CONCEBRA;2017;BR-060;118,260;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,488200;-49,096900;40;40;Ativo;
CONCEBRA;2017;BR-060;118,261;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,488400;-49,096700;40;40;Ativo;
CONCEBRA;2017;BR-060;118,050;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,485300;-49,093900;40;40;Ativo;
CONCEBRA;2017;BR-060;118,051;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,485200;-49,094000;40;40;Ativo;
CONCEBRA;2017;BR-060;117,700;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,482500;-49,091000;40;40;Ativo;
CONCEBRA;2017;BR-060;117,701;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,482400;-49,091000;40;40;Ativo;
CONCEBRA;2017;BR-060;117,200;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,479700;-49,087300;80;80;Ativo;
CONCEBRA;2017;BR-060;117,201;Principal;GO;Terezópolis de Goiás;Decrescente;Norte;-16,479700;-49,087400;80;80;Ativo;
CONCEBRA;2017;BR-060;109,300;Principal;GO;Goianápolis;Decrescente;Norte;-16,449400;-49,029100;80;80;Ativo;
CONCEBRA;2017;BR-060;109,301;Principal;GO;Goianápolis;Decrescente;Norte;-16,449300;-49,029100;80;80;Ativo;
CONCEBRA;2017;BR-060;109,230;Principal;GO;Goianápolis;Decrescente;Norte;-16,448408;-49,024911;80;80;Ativo;
CONCEBRA;2017;BR-060;109,231;Principal;GO;Goianápolis;Decrescente;Norte;-16,448555;-49,024880;80;80;Ativo;
CONCEBRA;2017;BR-060;108,250;Principal;GO;Goianápolis;Decrescente;Norte;-16,440500;-49,018900;40;40;Ativo;
CONCEBRA;2017;BR-060;108,100;Principal;GO;Goianápolis;Decrescente;Norte;-16,439900;-49,018600;40;40;Ativo;
CONCEBRA;2017;BR-060;102,301;Principal;GO;Goianápolis;Decrescente;Norte;-16,407100;-48,985100;60;60;Ativo;
CONCEBRA;2017;BR-060;102,300;Principal;GO;Goianápolis;Decrescente;Norte;-16,407000;-48,985200;60;60;Ativo;
CONCEBRA;2017;BR-060;101,900;Principal;GO;Anápolis;Decrescente;Norte;-16,405200;-48,981700;60;60;Ativo;
CONCEBRA;2017;BR-060;101,900;Principal;GO;Anápolis;Decrescente;Norte;-16,405210;-48,981710;60;60;Ativo;
CONCEBRA;2017;BR-060;97,990;Principal;GO;Anápolis;Decrescente;Norte;-16,384200;-48,954000;60;60;Ativo;
CONCEBRA;2017;BR-060;97,800;Principal;GO;Anápolis;Decrescente;Norte;-16,382700;-48,953100;60;60;Ativo;
CONCEBRA;2017;BR-060;97,300;Principal;GO;Anápolis;Decrescente;Norte;-16,379100;-48,949900;60;60;Ativo;
CONCEBRA;2017;BR-060;97,200;Principal;GO;Anápolis;Decrescente;Norte;-16,378500;-48,949400;40;40;Ativo;
CONCEBRA;2017;BR-060;97,201;Principal;GO;Anápolis;Decrescente;Norte;-16,378600;-48,949400;40;40;Ativo;
CONCEBRA;2017;BR-060;97,100;Principal;GO;Anápolis;Decrescente;Norte;-16,377700;-48,948800;30;30;Ativo;
CONCEBRA;2017;BR-060;94,800;Principal;GO;Anápolis;Decrescente;Norte;-16,364200;-48,935200;80;80;Ativo;
CONCEBRA;2017;BR-060;94,080;Principal;GO;Anápolis;Decrescente;Norte;-16,358000;-48,931400;70;70;Ativo;
CONCEBRA;2017;BR-060;94,081;Principal;GO;Anápolis;Decrescente;Norte;-16,358000;-48,931300;70;70;Ativo;
CONCEBRA;2017;BR-060;93,940;Principal;GO;Anápolis;Decrescente;Norte;-16,355500;-48,930200;70;70;Ativo;
CONCEBRA;2017;BR-060;92,050;Principal;GO;Anápolis;Decrescente;Norte;-16,351300;-48,912400;40;40;Ativo;
CONCEBRA;2017;BR-060;92,051;Principal;GO;Anápolis;Decrescente;Norte;-16,351200;-48,912500;40;40;Ativo;
CONCEBRA;2017;BR-060;91,700;Principal;GO;Anápolis;Decrescente;Norte;-16,349300;-48,909800;40;40;Ativo;
CONCEBRA;2017;BR-060;91,701;Principal;GO;Anápolis;Decrescente;Norte;-16,349100;-48,910000;40;40;Ativo;
CONCEBRA;2017;BR-060;90,850;Principal;GO;Anápolis;Decrescente;Norte;-16,345800;-48,905200;60;60;Ativo;
CONCEBRA;2017;BR-060;90,851;Principal;GO;Anápolis;Decrescente;Norte;-16,345700;-48,905400;60;60;Ativo;
CONCEBRA;2017;BR-060;90,800;Principal;GO;Anápolis;Decrescente;Norte;-16,345300;-48,904800;40;40;Ativo;
CONCEBRA;2017;BR-060;90,800;Principal;GO;Anápolis;Decrescente;Norte;-16,345310;-48,904810;40;40;Ativo;
CONCEBRA;2017;BR-060;89,800;Principal;GO;Anápolis;Decrescente;Norte;-16,341000;-48,900000;30;30;Ativo;
CONCEBRA;2017;BR-060;89,050;Principal;GO;Anápolis;Decrescente;Norte;-16,338700;-48,897400;60;60;Ativo;
CONCEBRA;2017;BR-060;89,051;Principal;GO;Anápolis;Decrescente;Norte;-16,338600;-48,897600;60;60;Ativo;
CONCEBRA;2017;BR-060;88,900;Principal;GO;Anápolis;Decrescente;Norte;-16,337500;-48,896300;40;40;Ativo;
CONCEBRA;2017;BR-060;86,900;Principal;GO;Anápolis;Decrescente;Norte;-16,325400;-48,879700;80;80;Ativo;
CONCEBRA;2017;BR-060;86,380;Principal;GO;Anápolis;Decrescente;Norte;-16,322800;-48,875300;60;60;Ativo;
CONCEBRA;2017;BR-060;86,381;Principal;GO;Anápolis;Decrescente;Norte;-16,322600;-48,875400;60;60;Ativo;
CONCEBRA;2017;BR-060;86,250;Principal;GO;Anápolis;Decrescente;Norte;-16,321887;-48,874627;40;40;Ativo;
CONCEBRA;2017;BR-060;86,251;Principal;GO;Anápolis;Decrescente;Norte;-16,322001;-48,874567;40;40;Ativo;
CONCEBRA;2017;BR-060;85,960;Principal;GO;Anápolis;Decrescente;Norte;-16,321000;-48,872100;40;40;Ativo;
CONCEBRA;2017;BR-060;85,250;Principal;GO;Anápolis;Decrescente;Norte;-16,318600;-48,866000;110;90;Ativo;
CONCEBRA;2017;BR-060;79,700;Principal;GO;Anápolis;Decrescente;Norte;-16,303300;-48,818700;40;40;Ativo;
CONCEBRA;2017;BR-060;79,701;Principal;GO;Anápolis;Decrescente;Norte;-16,303200;-48,818800;40;40;Ativo;
CONCEBRA;2017;BR-060;79,400;Principal;GO;Anápolis;Decrescente;Norte;-16,302000;-48,816500;40;40;Ativo;
CONCEBRA;2017;BR-060;79,401;Principal;GO;Anápolis;Decrescente;Norte;-16,302100;-48,816400;40;40;Ativo;
CONCEBRA;2017;BR-060;31,760;Principal;GO;Alexânia;Decrescente;Norte;-16,051200;-48,259100;40;40;Ativo;
CONCEBRA;2017;BR-060;31,060;Principal;GO;Alexânia;Decrescente;Norte;-16,045700;-48,257000;40;40;Ativo;
CONCEBRA;2017;BR-060;31,061;Principal;GO;Alexânia;Decrescente;Norte;-16,045700;-48,257100;40;40;Ativo;
CONCEBRA;2017;BR-060;30,970;Principal;GO;Alexânia;Decrescente;Norte;-16,044400;-48,256500;40;40;Ativo;
CONCEBRA;2017;BR-060;30,971;Principal;GO;Alexânia;Decrescente;Norte;-16,044400;-48,256600;40;40;Ativo;
CONCEBRA;2017;BR-060;29,890;Principal;GO;Alexânia;Decrescente;Norte;-16,037800;-48,255400;80;80;Ativo;
CONCEBRA;2017;BR-060;29,890;Principal;GO;Alexânia;Decrescente;Norte;-16,037900;-48,255500;80;80;Ativo;
CONCEBRA;2017;BR-060;29,892;Principal;GO;Alexânia;Decrescente;Norte;-16,037700;-48,255500;80;80;Ativo;
CONCEBRA;2017;BR-060;29,240;Principal;GO;Alexânia;Decrescente;Norte;-16,032300;-48,253500;80;80;Ativo;
CONCEBRA;2017;BR-060;29,241;Principal;GO;Alexânia;Decrescente;Norte;-16,032200;-48,253600;80;80;Ativo;
CONCEBRA;2017;BR-060;13,500;Principal;DF;Brasília;Decrescente;Norte;-15,930800;-48,168000;40;40;Ativo;
CONCEBRA;2017;BR-060;13,501;Principal;DF;Brasília;Decrescente;Norte;-15,930700;-48,168100;40;40;Ativo;
CONCEBRA;2017;BR-060;13,440;Principal;DF;Brasília;Decrescente;Norte;-15,930300;-48,168000;40;40;Ativo;
CONCEBRA;2017;BR-060;13,310;Principal;DF;Brasília;Decrescente;Norte;-15,929100;-48,167500;40;40;Ativo;
CONCEBRA;2017;BR-060;13,230;Principal;DF;Brasília;Decrescente;Norte;-15,928400;-48,167300;40;40;Ativo;
CONCEBRA;2017;BR-060;12,590;Principal;DF;Brasília;Decrescente;Norte;-15,923500;-48,166100;60;60;Ativo;
CONCEBRA;2017;BR-060;12,591;Principal;DF;Brasília;Decrescente;Norte;-15,923400;-48,166200;60;60;Ativo;
CONCEBRA;2017;BR-060;12,440;Principal;DF;Brasília;Decrescente;Norte;-15,922200;-48,165700;60;60;Ativo;
CONCEBRA;2017;BR-060;12,441;Principal;DF;Brasília;Decrescente;Norte;-15,922100;-48,165900;60;60;Ativo;
CONCEBRA;2017;BR-060;11,450;Principal;DF;Brasília;Decrescente;Norte;-15,912700;-48,160300;80;80;Ativo;
CONCEBRA;2017;BR-060;10,600;Principal;DF;Brasília;Decrescente;Norte;-15,910700;-48,153700;80;80;Ativo;
CONCEBRA;2017;BR-060;10,450;Principal;DF;Brasília;Decrescente;Norte;-15,910300;-48,152300;80;80;Ativo;
CONCEBRA;2017;BR-060;10,451;Principal;DF;Brasília;Decrescente;Norte;-15,910200;-48,152300;80;80;Ativo;
CONCEBRA;2017;BR-060;9,550;Principal;DF;Brasília;Decrescente;Norte;-15,908300;-48,145600;60;60;Ativo;
CONCEBRA;2017;BR-060;5,800;Principal;DF;Brasília;Decrescente;Norte;-15,897900;-48,111200;80;80;Ativo;
CONCEBRA;2017;BR-060;4,880;Principal;DF;Brasília;Decrescente;Norte;-15,895600;-48,103500;80;80;Ativo;
CONCEBRA;2017;BR-060;4,881;Principal;DF;Brasília;Decrescente;Norte;-15,895400;-48,103600;80;80;Ativo;
CONCEBRA;2017;BR-060;4,100;Principal;DF;Brasília;Decrescente;Norte;-15,893500;-48,096500;80;80;Ativo;
CONCEBRA;2017;BR-060;3,090;Principal;DF;Brasília;Decrescente;Norte;-15,890700;-48,087500;80;80;Ativo;
CONCEBRA;2017;BR-060;2,520;Principal;DF;Brasília;Decrescente;Norte;-15,889300;-48,082800;80;80;Ativo;
CONCEBRA;2017;BR-060;2,080;Principal;DF;Brasília;Decrescente;Norte;-15,888000;-48,078900;80;80;Ativo;
CONCEBRA;2017;BR-060;1,750;Principal;DF;Brasília;Decrescente;Norte;-15,887200;-48,075700;80;80;Ativo;
CONCEBRA;2017;BR-060;1,180;Principal;DF;Brasília;Decrescente;Norte;-15,885700;-48,070800;80;80;Ativo;
CONCEBRA;2017;BR-060;0,600;Principal;DF;Brasília;Decrescente;Norte;-15,884100;-48,065300;80;80;Ativo;
CONCEBRA;2017;BR-060;0,601;Principal;DF;Brasília;Decrescente;Norte;-15,884000;-48,065400;80;80;Ativo;
CONCEBRA;2017;BR-060;31,700;Principal;GO;Alexânia;Decrescente;Norte;-16,090100;-48,501900;40;40;Ativo;
CONCEBRA;2017;BR-060;31,600;Principal;GO;Alexânia;Decrescente;Norte;-16,090200;-48,500600;40;40;Ativo;
CONCEBRA;2017;BR-060;31,200;Principal;GO;Alexânia;Decrescente;Norte;-16,090800;-48,497400;40;40;Ativo;
CONCEBRA;2017;BR-060;98,090;Principal;GO;Anápolis;Decrescente;Norte;-16,385400;-48,954500;40;40;Ativo;
CONCEBRA;2017;BR-060;79,301;Principal;GO;Anápolis;Decrescente;Norte;-16,301600;-48,815200;40;40;Ativo;
CONCEBRA;2017;BR-060;70,800;Principal;GO;Abadiânia;Decrescente;Norte;-16,252400;-48,762200;80;80;Ativo;
CONCEBRA;2017;BR-060;70,200;Principal;GO;Abadiânia;Decrescente;Norte;-16,247000;-48,761200;80;80;Ativo;
CONCEBRA;2017;BR-060;61,780;Principal;GO;Abadiânia;Decrescente;Norte;-16,187700;-48,718300;80;80;Ativo;
CONCEBRA;2017;BR-060;61,600;Principal;GO;Abadiânia;Decrescente;Norte;-16,188300;-48,716500;80;80;Ativo;
CONCEBRA;2017;BR-060;61,600;Principal;GO;Abadiânia;Decrescente;Norte;-16,188310;-48,716510;80;80;Ativo;
CONCEBRA;2017;BR-060;60,840;Principal;GO;Abadiânia;Decrescente;Norte;-16,190800;-48,709700;30;30;Ativo;
CONCEBRA;2017;BR-060;60,150;Principal;GO;Abadiânia;Decrescente;Norte;-16,191200;-48,703600;80;80;Ativo;
CONCEBRA;2017;BR-060;60,151;Principal;GO;Abadiânia;Decrescente;Norte;-16,191200;-48,703800;80;80;Ativo;
CONCEBRA;2017;BR-060;55,050;Principal;GO;Abadiânia;Decrescente;Norte;-16,186100;-48,661000;110;90;Ativo;
CONCEBRA;2017;BR-060;48,830;Principal;GO;Abadiânia;Decrescente;Norte;-16,160000;-48,613800;80;80;Ativo;
CONCEBRA;2017;BR-060;48,831;Principal;GO;Abadiânia;Decrescente;Norte;-16,159900;-48,613700;80;80;Ativo;
CONCEBRA;2017;BR-060;43,100;Principal;GO;Alexânia;Decrescente;Norte;-16,117300;-48,589300;40;40;Ativo;
CONCEBRA;2017;BR-060;43,020;Principal;GO;Alexânia;Decrescente;Norte;-16,116300;-48,589100;40;40;Ativo;
CONCEBRA;2017;BR-060;28,550;Principal;GO;Alexânia;Decrescente;Norte;-16,099400;-48,473800;110;90;Ativo;
CONCEBRA;2017;BR-060;28,551;Principal;GO;Alexânia;Decrescente;Norte;-16,099300;-48,473700;110;90;Ativo;
CONCEBRA;2017;BR-060;27,650;Principal;GO;Alexânia;Decrescente;Norte;-16,102000;-48,466100;110;90;Ativo;
CONCEBRA;2017;BR-060;23,150;Principal;GO;Alexânia;Decrescente;Norte;-16,119100;-48,429800;40;40;Ativo;
CONCEBRA;2017;BR-060;23,151;Principal;GO;Alexânia;Decrescente;Norte;-16,118900;-48,429700;40;40;Ativo;
CONCEBRA;2017;BR-060;22,830;Principal;GO;Alexânia;Decrescente;Norte;-16,120800;-48,427400;40;40;Ativo;
CONCEBRA;2017;BR-060;22,820;Principal;GO;Alexânia;Decrescente;Norte;-16,120800;-48,427500;40;40;Ativo;
CONCEBRA;2017;BR-060;18,950;Principal;GO;Alexânia;Decrescente;Norte;-16,116300;-48,392300;110;90;Ativo;
CONCEBRA;2017;BR-060;16,250;Principal;GO;Alexânia;Decrescente;Norte;-16,115500;-48,370200;110;90;Ativo;
CONCEBRA;2017;BR-060;15,450;Principal;GO;Alexânia;Decrescente;Norte;-16,111100;-48,364700;110;90;Ativo;
CONCEBRA;2017;BR-153;504,520;Marginal;GO;Aparecida de Goiânia;Crescente;Sul;-16,740700;-49,242000;40;40;Ativo;
CONCEBRA;2017;BR-153;504,950;Marginal;GO;Aparecida de Goiânia;Crescente;Sul;-16,744700;-49,240800;40;40;Ativo;
CONCEBRA;2017;BR-153;505,020;Marginal;GO;Aparecida de Goiânia;Crescente;Sul;-16,745200;-49,240900;40;40;Ativo;
CONCEBRA;2017;BR-153;18,050;Marginal;MG;Centralina;Crescente;Sul;-18,578500;-49,193700;40;40;Ativo;
CONCEBRA;2017;BR-153;44,400;Marginal;MG;Canápolis;Decrescente;Norte;-18,774400;-49,073800;60;60;Ativo;
CONCEBRA;2017;BR-153;43,980;Marginal;MG;Canápolis;Decrescente;Norte;-18,770600;-49,073000;40;40;Ativo;
CONCEBRA;2017;BR-153;43,950;Marginal;MG;Canápolis;Decrescente;Norte;-18,770300;-49,073000;40;40;Ativo;
CONCEBRA;2017;BR-153;43,870;Marginal;MG;Canápolis;Decrescente;Norte;-18,769600;-49,073200;30;30;Ativo;
CONCEBRA;2017;BR-153;42,640;Marginal;MG;Canápolis;Decrescente;Norte;-18,758900;-49,076200;60;60;Ativo;
CONCEBRA;2017;BR-153;42,940;Marginal;MG;Canápolis;Decrescente;Norte;-18,761400;-49,075300;60;60;Ativo;
CONCEBRA;2017;BR-153;43,220;Marginal;MG;Canápolis;Decrescente;Norte;-18,763600;-49,074300;60;60;Ativo;
CONCEBRA;2017;BR-153;35,300;Marginal;MG;Centralina;Decrescente;Norte;-18,716300;-49,129200;60;60;Ativo;
CONCEBRA;2017;BR-153;34,410;Marginal;MG;Centralina;Decrescente;Norte;-18,711300;-49,135900;60;60;Ativo;
CONCEBRA;2017;BR-153;34,240;Marginal;MG;Centralina;Decrescente;Norte;-18,710400;-49,137100;40;40;Ativo;
CONCEBRA;2017;BR-153;34,110;Marginal;MG;Centralina;Decrescente;Norte;-18,709500;-49,137900;30;30;Ativo;
CONCEBRA;2017;BR-153;20,200;Marginal;MG;Centralina;Decrescente;Norte;-18,599100;-49,192000;60;60;Ativo;
CONCEBRA;2017;BR-153;504,900;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,744200;-49,241000;40;40;Ativo;
CONCEBRA;2017;BR-153;504,901;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,744187;-49,240948;40;40;Ativo;
CONCEBRA;2017;BR-153;1,540;Principal;MG;Araporã;Crescente;Sul;-18,429700;-49,192500;60;60;Ativo;
CONCEBRA;2017;BR-153;9,410;Principal;MG;Araporã;Crescente;Sul;-18,500400;-49,189000;110;90;Ativo;
CONCEBRA;2017;BR-153;16,700;Principal;MG;Centralina;Crescente;Sul;-18,566000;-49,193900;60;60;Ativo;
CONCEBRA;2017;BR-153;17,450;Principal;MG;Centralina;Crescente;Sul;-18,572700;-49,193800;60;60;Ativo;
CONCEBRA;2017;BR-153;17,451;Principal;MG;Centralina;Crescente;Sul;-18,572700;-49,193700;60;60;Ativo;
CONCEBRA;2017;BR-153;17,600;Principal;MG;Centralina;Crescente;Sul;-18,574100;-49,193900;60;60;Ativo;
CONCEBRA;2017;BR-153;17,601;Principal;MG;Centralina;Crescente;Sul;-18,574100;-49,193800;60;60;Ativo;
CONCEBRA;2017;BR-153;19,350;Principal;MG;Centralina;Crescente;Sul;-18,589900;-49,192900;60;60;Ativo;
CONCEBRA;2017;BR-153;20,050;Principal;MG;Centralina;Crescente;Sul;-18,597200;-49,192500;60;60;Ativo;
CONCEBRA;2017;BR-153;20,051;Principal;MG;Centralina;Crescente;Sul;-18,597200;-49,192400;60;60;Ativo;
CONCEBRA;2017;BR-153;20,200;Principal;MG;Centralina;Crescente;Sul;-18,598600;-49,192400;60;60;Ativo;
CONCEBRA;2017;BR-153;20,201;Principal;MG;Centralina;Crescente;Sul;-18,598500;-49,192300;60;60;Ativo;
CONCEBRA;2017;BR-153;21,800;Principal;MG;Centralina;Crescente;Sul;-18,612500;-49,191700;110;90;Ativo;
CONCEBRA;2017;BR-153;24,600;Principal;MG;Centralina;Crescente;Sul;-18,634700;-49,181900;110;90;Ativo;
CONCEBRA;2017;BR-153;28,300;Principal;MG;Centralina;Crescente;Sul;-18,664100;-49,165200;110;90;Ativo;
CONCEBRA;2017;BR-153;30,150;Principal;MG;Centralina;Crescente;Sul;-18,677971;-49,157017;60;60;Ativo;
CONCEBRA;2017;BR-153;30,200;Principal;MG;Centralina;Crescente;Sul;-18,678900;-49,156500;40;40;Ativo;
CONCEBRA;2017;BR-153;36,300;Principal;MG;Centralina;Crescente;Sul;-18,721900;-49,122300;110;90;Ativo;
CONCEBRA;2017;BR-153;38,800;Principal;MG;Canápolis;Crescente;Sul;-18,736447;-49,102769;40;40;Ativo;
CONCEBRA;2017;BR-153;40,050;Principal;MG;Canápolis;Crescente;Sul;-18,743100;-49,094000;100;90;Ativo;
CONCEBRA;2017;BR-153;42,570;Principal;MG;Canápolis;Crescente;Sul;-18,758355;-49,076861;40;40;Ativo;
CONCEBRA;2017;BR-153;43,730;Principal;MG;Canápolis;Crescente;Sul;-18,768700;-49,073800;80;80;Ativo;
CONCEBRA;2017;BR-153;44,700;Principal;MG;Canápolis;Crescente;Sul;-18,776700;-49,075900;80;80;Ativo;
CONCEBRA;2017;BR-153;45,250;Principal;MG;Canápolis;Crescente;Sul;-18,780800;-49,079100;80;80;Ativo;
CONCEBRA;2017;BR-153;45,251;Principal;MG;Canápolis;Crescente;Sul;-18,780700;-49,079100;80;80;Ativo;
CONCEBRA;2017;BR-153;45,500;Principal;MG;Canápolis;Crescente;Sul;-18,782500;-49,080600;80;80;Ativo;
CONCEBRA;2017;BR-153;45,600;Principal;MG;Canápolis;Crescente;Sul;-18,783100;-49,081000;80;80;Ativo;
CONCEBRA;2017;BR-153;49,200;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,812490;-49,086129;80;80;Ativo;
CONCEBRA;2017;BR-153;50,200;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,822400;-49,087900;80;80;Ativo;
CONCEBRA;2017;BR-153;53,500;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,848700;-49,088500;80;80;Ativo;
CONCEBRA;2017;BR-153;54,500;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,855000;-49,080700;40;40;Ativo;
CONCEBRA;2017;BR-153;56,300;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,865800;-49,068900;60;60;Ativo;
CONCEBRA;2017;BR-153;56,400;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,866600;-49,068500;40;40;Ativo;
CONCEBRA;2017;BR-153;56,500;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,867200;-49,068100;40;40;Ativo;
CONCEBRA;2017;BR-153;56,800;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,869300;-49,065600;60;60;Ativo;
CONCEBRA;2017;BR-153;56,950;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,870000;-49,064300;60;60;Ativo;
CONCEBRA;2017;BR-153;56,951;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,869900;-49,064200;60;60;Ativo;
CONCEBRA;2017;BR-153;57,300;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,872200;-49,061600;60;60;Ativo;
CONCEBRA;2017;BR-153;57,500;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,873500;-49,060200;60;60;Ativo;
CONCEBRA;2017;BR-153;57,600;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,874000;-49,059700;60;60;Ativo;
CONCEBRA;2017;BR-153;64,400;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,932200;-49,030900;60;60;Ativo;
CONCEBRA;2017;BR-153;65,100;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,937900;-49,028500;60;60;Ativo;
CONCEBRA;2017;BR-153;65,350;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,940400;-49,027200;60;60;Ativo;
CONCEBRA;2017;BR-153;66,300;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,949200;-49,026200;80;80;Ativo;
CONCEBRA;2017;BR-153;70,600;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,986000;-49,022300;60;60;Ativo;
CONCEBRA;2017;BR-153;71,600;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-18,994800;-49,020700;80;80;Ativo;
CONCEBRA;2017;BR-153;74,800;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-19,022600;-49,013000;60;60;Ativo;
CONCEBRA;2017;BR-153;74,950;Principal;MG;Monte Alegre de Minas;Crescente;Sul;-19,023900;-49,012400;60;60;Ativo;
CONCEBRA;2017;BR-153;107,320;Principal;MG;Prata;Crescente;Sul;-19,288500;-48,911200;60;60;Ativo;
CONCEBRA;2017;BR-153;20,700;Principal;MG;Centralina;Crescente;Sul;-18,602500;-49,192400;40;40;Ativo;
CONCEBRA;2017;BR-153;507,100;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,764100;-49,240000;80;80;Ativo;
CONCEBRA;2017;BR-153;507,150;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,764700;-49,239800;80;80;Ativo;
CONCEBRA;2017;BR-153;507,250;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,766300;-49,239600;80;80;Ativo;
CONCEBRA;2017;BR-153;507,500;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,768200;-49,239500;80;80;Ativo;
CONCEBRA;2017;BR-153;507,900;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,771100;-49,238900;80;80;Ativo;
CONCEBRA;2017;BR-153;507,901;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,771100;-49,238700;80;80;Ativo;
CONCEBRA;2017;BR-153;507,920;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,771300;-49,238700;80;80;Ativo;
CONCEBRA;2017;BR-153;508,020;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,772000;-49,238400;80;80;Ativo;
CONCEBRA;2017;BR-153;508,100;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,772400;-49,238100;80;80;Ativo;
CONCEBRA;2017;BR-153;508,300;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,773700;-49,237700;80;80;Ativo;
CONCEBRA;2017;BR-153;508,920;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,779700;-49,237000;80;80;Ativo;
CONCEBRA;2017;BR-153;509,550;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,785093;-49,237608;80;80;Ativo;
CONCEBRA;2017;BR-153;509,551;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,785101;-49,237474;80;80;Ativo;
CONCEBRA;2017;BR-153;509,650;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,786078;-49,237691;80;80;Ativo;
CONCEBRA;2017;BR-153;509,651;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,786085;-49,237552;80;80;Ativo;
CONCEBRA;2017;BR-153;509,900;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,787789;-49,237706;80;80;Ativo;
CONCEBRA;2017;BR-153;509,901;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,787800;-49,237800;80;80;Ativo;
CONCEBRA;2017;BR-153;509,980;Principal;GO;Aparecida de Goiânia;Crescente;Sul;-16,788500;-49,237800;80;80;Ativo;
